Name,id_Number,gender,height_cm,weight_kg
Glenda Woods,70067192105146062,Female,206,62
Glenda Woods,10707200203039606,Male,181,119
Glenn Arnold,32654195908291566,Female,215,53
Glenn Caldwell,57676193707033180,Male,198,47
Glenn Conner,61284197801237104,Male,162,97
Glenn Conner,26989195201231187,Female,158,85
Glenn Doucet,70263199309234875,Female,159,49
Glenn Gordon,24555194507105264,Male,174,78
Glenn Harvey,56596198108181843,Female,181,91
Glenn Harvey,24852198206309937,Female,216,80
Glenn Malcolm,76928194711291122,Male,153,70
Glenn May,44137196601307180,Male,164,86
Glenn Mcgrath,45701198311047152,Female,197,78
Glenn Poehlman,71084197103104550,Male,162,61
Glenn Robinson,20631197603044875,Female,188,112
Glenn Shuman,36692194307215764,Female,188,68
Glenn Shuman,34725201304176679,Male,150,90
Glenna Yost,72476193704245977,Male,213,113
Glennis Dabney,11211198303212008,Male,201,93
Gloria Ambrose,89748197704028381,Male,173,49
Gloria Berringer,99722199605075664,Female,198,59
Gloria Bradley,51168198703041509,Male,182,95
Gloria Brown,24476198701155926,Male,216,111
Gloria Brown,54811201203315809,Male,214,86
Gloria Bryant,84536196301129192,Female,170,82
Gloria Bryon,30625200408101439,Female,212,80
Gloria Bryon,24539200202087104,Female,153,118
Gloria Cawthon,18810195106196287,Male,208,55
Gloria Chang,64906194303106592,Female,176,95
Gloria Cockerham,78376200109211518,Female,161,106
Gloria Cockerham,38952196204276482,Female,172,100
Gloria Creach,36070199610057119,Male,154,65
Gloria Crump,14792196411052678,Female,168,88
Gloria Curtis,79594196003159034,Female,195,72
Gloria Davis,14676198512212145,Female,170,98
Gloria Davis,46454199909188944,Female,189,106
Gloria Ely,71229197612269284,Female,156,57
Gloria Gordon,57891198201291751,Female,179,116
Gloria Hampton,84594196305235594,Male,215,45
Gloria Hampton,27573194707023945,Female,172,76
Gloria Harper,95467193803139756,Female,178,52
Gloria Harris,48381195505315537,Male,155,73
Gloria Harvey,27077195908314393,Female,160,114
Gloria Huntsman,55727199404241562,Male,191,101
Gloria Jackson,49720200501176665,Female,167,118
Gloria Kinneman,35476196906154533,Male,189,86
Gloria Mccoy,47504194810029893,Female,152,83
Gloria Merchant,11455194307211410,Male,198,63
Gloria Merchant,70332192111271756,Female,205,54
Gloria Miles,60119197712177616,Male,213,108
Gloria Miller,28127201201067932,Male,195,47
Gloria Miller,46888198607277282,Male,171,56
Gloria Price,96029196805304528,Female,188,117
Gloria Rivera,62784197010229193,Male,191,96
Gloria Rivera,58937195505312949,Female,212,118
Gloria Rogian,34462199109188273,Female,162,88
Gloria Runkle,14375201204275971,Male,187,50
Gloria Shook,79121198901114486,Female,166,118
Gloria Shropshire,53386194908015483,Male,172,82
Gloria Silva,90958197612196848,Male,171,66
Gloria Smith,43300200602019616,Female,213,97
Gloria Sorrells,90404196809122135,Female,167,61
Gloria Stalling,88600201206081031,Female,215,106
Gloria Sumstad,70303194906277393,Female,168,82
Gloria Thomas,36124195011067543,Female,155,75
Gloria Walker,42401193804295151,Male,193,66
Glynda Gillogly,77421200206166138,Male,196,110
Goldie Satterfield,28316197207226270,Female,211,84
Goldie Satterfield,46402200107179655,Male,204,54
Gordon Courtney,57343194403016176,Female,193,119
Gordon Couture,27724195605203042,Male,216,78
Gordon Fleming,36955200510136129,Female,161,87
Gordon Kimura,32505199604062350,Female,203,92
Gordon Lombardi,19895194704163470,Male,201,57
Gordon May,68994201907152258,Female,219,82
Gordon Morgan,13060197112114957,Male,192,78
Gordon Morrison,78386199703235421,Female,189,81
Gordon Newman,76850194606176418,Male,214,100
Gordon Sherman,50957196609306571,Female,175,62
Gordon Smith,77275196509132070,Female,209,58
Gordon Tovar,23192201805301964,Male,170,104
Gordon Weaver,61013201306104153,Male,199,106
Gordon Williams,66850198612137937,Male,178,114
Gordon Williams,15979195201112628,Male,213,117
Grace Cookerly,63186194310048716,Female,179,103
Grace Fontenot,41585201807151396,Female,207,85
Grace Gulick,87909200908234399,Female,177,60
Grace Hardin,15710198105019214,Female,206,73
Grace Harvey,86012194201163548,Male,190,71
Grace Miller,21841195805287193,Female,175,76
Grace Moochler,88858195109253524,Male,211,50
Grace Ranger,13477201206196927,Male,195,46
Grace Rathke,38299195901248198,Male,193,93
Grace Reed,49280201004212468,Male,214,82
Grace Smith,48645197904212282,Female,199,103
Grace Staples,40616195306015243,Female,209,113
Gracie Gadwah,67169197704059326,Male,212,88
Gracie Kher,98291198909018761,Male,201,83
Gracie Mack,96748193002231707,Female,187,68
Gracie Mack,84803199104025289,Female,197,64
Graciela Hooks,10631197401142654,Male,188,86
Graciela Ivey,33396193111116286,Male,199,108
Graciela Wall,26951192507233287,Female,200,73
Grady Doane,29811196908114747,Male,173,63
Grady Ford,57800200902146003,Male,189,74
Grady Jones,44233197804076408,Male,197,118
Graham Davis,51570201409099722,Female,198,55
Graham Davis,60683193310151548,Male,206,93
Grant Hintz,78847200906254830,Female,151,116
Grant Hintz,31072199401081850,Female,198,60
Grant Hoggins,79977196006163373,Male,210,66
Grant Stanley,47245200108161928,Female,175,116
Greg Galloway,90980199407092836,Female,173,117
Greg German,17969192301228590,Male,150,53
Greg Howard,98872194108317628,Male,180,94
Greg Mcclain,83723195403303765,Male,215,87
Greg Mitchell,65566200304193788,Male,151,54
Greg Mitchell,80746198110157748,Male,206,103
Greg Morgan,63952192405045460,Female,210,107
Greg Pedley,60915199002254829,Female,158,81
Greg Peterson,27233200805067256,Female,184,83
Greg Scholer,73197200708115556,Female,158,62
Greg Stiff,25226193601027400,Male,169,103
Gregg Gaskins,25615196409179620,Female,154,81
Gregg Hogg,55843201301287072,Female,151,66
Gregg Lawler,40064196606233021,Female,185,67
Gregg Tilley,91905200902264304,Male,153,69
Gregorio Tubbs,30246193511085869,Female,213,88
Gregory Alarcon,96100200712152757,Female,164,67
Gregory Allen,94603194603094791,Male,193,104
Gregory Allen,90601200505149869,Male,213,91
Gregory Biscoe,18743197406177053,Female,204,92
Gregory Branton,57420197712143646,Female,215,79
Gregory Butcher,88494199108036656,Male,210,102
Gregory Campbell,20660193307076283,Male,210,77
Gregory Canavan,26102198811082597,Female,195,79
Gregory Casey,62812200504253099,Male,211,88
Gregory Christensen,62100194509063037,Female,212,104
Gregory Dodd,62170195808069543,Male,166,77
Gregory Duberry,81378195612097985,Male,209,46
Gregory Fernandez,87967196910275803,Male,192,84
Gregory Garcia,63550200211081873,Male,179,84
Gregory George,11660195602255250,Male,213,46
Gregory Giglio,64553194606242746,Male,151,106
Gregory Gillard,62153194704203451,Female,179,68
Gregory Harden,96147198802193346,Female,209,61
Gregory Harden,78397193001201748,Male,213,49
Gregory Harding,86772200209027731,Male,178,104
Gregory Haughney,74071199411107367,Male,168,113
Gregory Hollis,50640194610104128,Female,155,110
Gregory Hulsey,60270196605024168,Male,207,82
Gregory Kramer,78969200302231390,Male,196,57
Gregory Lucas,79933192304238103,Female,212,112
Gregory Lundgren,11100199308162066,Female,200,72
Gregory Marlin,50572201112178293,Female,196,114
Gregory Martinez,33835201704066981,Male,186,77
Gregory Mclawhorn,14312194512154140,Female,163,60
Gregory Musick,23261193306204653,Male,215,113
Gregory Nowlin,76357199512034497,Female,212,108
Gregory Nowlin,94764200103145770,Male,206,50
Gregory Ortiz,12602198710204729,Male,210,76
Gregory Partin,15147193607087766,Male,189,81
Gregory Phillips,16422199512288866,Female,210,54
Gregory Pinion,99782194905302698,Female,179,51
Gregory Ray,82019201512088667,Male,219,112
Gregory Riley,30890201912317322,Female,197,82
Gregory Saylor,29692195302053663,Male,173,81
Gregory Sheahan,81411193510077460,Female,209,119
Gregory Silver,38927194502217366,Male,163,96
Gregory Specht,46154200709046868,Female,174,78
Gregory Stevens,99738196811249383,Male,150,92
Gregory Walker,91226197603247276,Female,215,56
Gregory Williams,33846201811076351,Male,211,65
Gregory Wilson,61860195001288381,Male,179,73
Gregory Woodward,12885197001197104,Female,165,97
Greta Johnson,37468195801275030,Female,171,70
Gretchen Brown,88545198103108329,Male,197,103
Gretchen Goodson,82486200210176161,Male,155,74
Gretchen Hawkins,51132201811259263,Male,159,81
Gretchen Hughes,70298199303289554,Male,180,68
Gretchen Hughes,51656198311303464,Male,154,83
Gretchen Kartchner,33002199703247820,Female,196,89
Griselda Mcqueen,98061200612248424,Female,218,111
Griselda Mcqueen,98754194408153444,Male,211,110
Grover Hernandez,33203195811265891,Female,193,54
Guadalupe Agee,75627196412044262,Female,157,107
Guadalupe Brackman,19737200501305349,Female,204,48
Guadalupe Covell,38102199103184526,Female,173,100
Guadalupe Kremer,73273195404121227,Male,209,93
Guadalupe Kremer,81509201003272213,Female,194,67
Guadalupe Saddler,35861196008141724,Female,195,46
Guadalupe Smith,66659201603016030,Male,185,70
Guadalupe Tate,60565195712164698,Female,185,52
Guadalupe Thomas,47339201205094969,Female,207,114
Guadalupe Williams,21559197405097691,Male,184,106
Guillermo Bowen,13897200408078678,Male,204,76
Guillermo Brown,27410196506095238,Male,179,53
Gus Buchmann,79422196601019119,Female,209,114
Gus Midgette,21563194512049308,Female,154,87
Gus Midgette,47894201904012396,Male,217,75
Gustavo Magnuson,83805193112161860,Female,197,108
Gustavo Magnuson,99625201201025969,Female,211,86
Guy Brustmann,40843197003144476,Male,205,51
Guy Jones,15028199207213392,Male,163,75
Guy Nieves,78375200101123815,Male,164,50
Guy Phillips,85469197906086107,Female,189,93
Guy Phillips,70809193305319341,Female,176,87
Guy Spooner,48547193503047706,Female,167,95
Guy Stradley,46342194006137070,Female,171,89
Guy Stradley,22760193604197124,Female,215,105
Guy Wanty,34968194304012219,Female,166,83
Gwen Allen,68263200211186825,Female,197,95
Gwen Johnson,74410194303088076,Male,182,63
Gwendolyn Brown,27350195609125756,Female,156,63
Gwendolyn Coke,31382201802288574,Female,152,105
Gwendolyn Coke,82647197604231968,Male,205,52
Gwendolyn Escamilla,12412200905045802,Male,204,118
Gwendolyn Mayton,16209197905301099,Female,214,92
Gwendolyn Purinton,74522201405293382,Female,186,75
Gwendolyn Purinton,23472196602096955,Female,205,64
Gwendolyn Toone,14332193406074381,Male,216,56
Hae Albrecht,42697197902238954,Male,167,68
Hal Legette,31859200312284656,Female,182,72
Hal Legette,48084196905042029,Male,207,75
Haley Coon,88356195002248027,Female,210,95
Haley Crouchet,35002195408188027,Female,177,93
Hana Ely,12178196709262147,Male,214,69
Hannah Demers,24786193202061335,Male,204,72
Hannah Dunbar,45190202002252063,Male,160,92
Hannah Hill,46472195409221431,Male,163,55
Hannah Malone,61308196908172754,Female,210,66
Hannah Moore,72417196310045723,Male,185,76
Hannah Perez,38490199511258065,Female,194,80
Hannah Perez,57227195701311515,Male,212,79
Hans Burns,64208197610299817,Female,152,74
Hans Huelskamp,95510199905123735,Male,153,78
Hans Spellman,53544199812217110,Female,166,73
Harlan Watkins,87711194312052761,Male,193,55
Harlan Watkins,60864198212305540,Male,201,71
Harland Marquez,59373197605221755,Female,201,118
Harland Marquez,67420197508155234,Male,206,69
Harley Bland,69169196305036124,Female,198,96
Harley Cooper,22730201404024219,Male,218,56
Harley West,29491193506054468,Female,211,89
Harold Barnett,72387196601307586,Male,150,67
Harold Benge,83817201901204497,Male,176,117
Harold Brinkley,17575193303148024,Male,202,60
Harold Broome,87781199501177698,Female,165,118
Harold Brown,23748193606232853,Female,166,75
Harold Buck,52593199407145069,Male,219,51
Harold Burbach,28206198807215413,Female,219,45
Harold Burbach,62806198510118053,Female,155,106
Harold Castro,48981194905311447,Male,214,90
Harold Castro,95885199801295827,Male,150,68
Harold Chien,60524197103246890,Female,153,90
Harold Cram,90110202005071513,Male,186,62
Harold Curran,64702195410319163,Female,205,47
Harold Curran,78977195207237106,Female,187,66
Harold Davidson,77787199405258932,Female,211,51
Harold Dillard,48808193212035986,Male,180,78
Harold Ford,10824196301099092,Female,206,114
Harold Frazier,57036196205147094,Male,180,107
Harold Garrett,61165197602067818,Male,178,112
Harold Gonzales,51946192107034883,Male,197,108
Harold Hanson,94659197207174871,Male,201,95
Harold Harris,26160195901049921,Male,217,97
Harold Harvey,13597201904144461,Male,179,115
Harold Holloway,63332200601319221,Male,179,107
Harold Jackman,31513200811193247,Female,184,54
Harold Jackman,92490198811274069,Male,203,62
Harold Keehn,58598197611141285,Female,213,91
Harold Mike,12751200401213604,Male,168,49
Harold Mike,62243195905248975,Male,167,100
Harold Nance,98895195111101225,Male,215,100
Harold Sake,78581201703135990,Female,161,53
Harold Smith,15064196705282453,Female,180,80
Harold Stern,37136193509216493,Male,165,103
Harold Stubblefield,78214196007149970,Male,182,67
Harold Tarver,72147193301016147,Male,174,109
Harold Vanwassenhove,97986197006124002,Female,163,117
Harold Vanwassenhove,73596201203142870,Female,187,56
Harold Walsh,40129193809106552,Female,160,67
Harold Walsh,43693201906084573,Male,209,86
Harriet Hallman,25271198802077321,Male,213,90
Harriet Koenig,90763193705038028,Male,177,68
Harriet Murphy,26946193812142567,Female,157,98
Harriet Simmons,22519200111132905,Female,189,107
Harris Thorngren,19060199603239152,Female,150,92
Harry Aldrich,66389197909172523,Female,210,100
Harry Andrews,22842196505136795,Male,213,97
Harry Andrews,20787199002082685,Female,157,45
Harry Bauman,94705200806108070,Male,170,101
Harry Bergeron,83148196211241192,Male,202,96
Harry Bergeron,88762198205188202,Male,186,63
Harry Bewley,34740201310266068,Male,165,49
Harry Bond,24749198702147495,Female,199,73
Harry Feauto,36315194406037934,Female,200,85
Harry Gangler,38215201201115896,Female,211,45
Harry Geiger,38823199808014792,Female,191,55
Harry Graham,80297196406158031,Female,205,82
Harry Hall,77153199904057022,Male,190,85
Harry Hall,66808199308216108,Female,207,55
Harry Harris,56459199510126369,Male,192,98
Harry Hayes,77348198310162185,Male,216,112
Harry Hendry,93500195704082117,Male,198,116
Harry Ibarra,65197200811047478,Female,192,96
Harry Jernigan,76482195210232098,Male,152,78
Harry Laine,29223197902199117,Female,206,80
Harry Lubinski,59831194002176260,Female,208,113
Harry Madrid,42840196611292503,Male,200,49
Harry Madrid,31177199004291578,Male,187,92
Harry Mares,79209194608176896,Male,168,51
Harry Martin,80130194502244186,Male,199,116
Harry Matyas,14895196508251097,Male,181,90
Harry Medill,64155197203289723,Female,159,82
Harry Miller,10824198505293257,Female,218,95
Harry Owens,67111200305315971,Female,216,62
Harry Pruitt,38970195604159721,Female,168,115
Harry Schnader,84795192610041077,Female,184,65
Harry Scroggins,73198201805143794,Male,173,118
Harry Scroggins,69496195410173048,Male,205,77
Harry Sydow,14355199601212281,Male,175,100
Harry Taylor,19710199903138549,Male,206,46
Harry Taylor,92677194310275419,Female,187,113
Harry Turner,85104197408047785,Male,180,60
Harry Turner,82519197712122916,Male,191,111
Harry Vanhuss,26335195910201771,Female,186,98
Harry Wacker,64922195409273986,Female,184,56
Harry Wetzel,68142197504101795,Male,188,82
Harry Williams,76474198002164604,Male,187,70
Harry Wright,98615195708045587,Male,164,59
Harvey Doubet,55232201103313085,Female,215,89
Harvey Mcdonald,95052197011295564,Male,186,107
Hassan Lambert,26206198407248542,Female,185,56
Hattie Flott,30593201703183336,Female,180,51
Hattie Ford,97520193402139117,Male,186,61
Hattie Gilmour,62650200704171232,Female,159,66
Hattie Hyatt,71876192508252789,Female,178,58
Hattie Latham,19220201606041086,Male,172,83
Haywood Reynolds,72154195302104537,Female,168,57
Haywood Reynolds,33310196912209455,Female,165,80
Hazel Canaday,23640194812153984,Female,176,69
Hazel Carvalho,55116202009213394,Male,210,53
Hazel Childers,31855196007136515,Female,173,87
Hazel Crawford,74042194307107619,Female,161,53
Hazel Crawford,70488196802086628,Female,188,102
Hazel Head,26665195910287625,Female,182,81
Hazel Kay,83542196610222320,Female,160,74
Hazel Kite,52818195009033681,Female,206,95
Hazel Muller,24767199201143122,Female,175,79
Hazel Riekena,34516193604305652,Female,189,114
Hazel Sheahan,30864197803028180,Male,171,52
Hazel Staples,96798194101121011,Female,163,90
Heath Ditman,48065199306156709,Female,185,92
Heath Hines,65559201810183392,Male,192,111
Heath Jones,10479198703216118,Male,199,55
Heath Jones,64493201607095051,Female,184,95
Heather Allen,94087199001294476,Female,161,56
